tag,reference,seed,condition,delta_macro_f1,new_errors,repaired_errors
distribution20,A,37,uniform_quarter_1,0.015296101984533239,739,1893
distribution20,A,7,uniform_quarter_2,0.008464378315087617,813,1448
distribution20,A,17,uniform_quarter_2,0.013820320165490507,862,1894
distribution20,A,37,uniform_quarter_2,0.015609487238674946,748,1925
distribution20,A,7,central_half,0.016588736656655056,453,1750
distribution20,A,17,central_half,0.01670724976669713,528,1831
distribution20,A,37,central_half,0.019324246629363606,455,1965
distribution20,A,7,xy_fraction6,0.004338791355006255,373,704
distribution20,A,17,xy_fraction6,0.002679641606189609,435,637
distribution20,A,37,xy_fraction6,0.0055948193005678215,320,749
distribution20,A,7,xy_fraction4,0.004274166304264693,378,704
distribution20,A,17,xy_fraction4,0.002679153264627976,439,641
distribution20,A,37,xy_fraction4,0.005541947161912253,322,747
distribution20,A,7,kept_single,0.007333587119803031,1147,1690
distribution20,A,17,kept_single,0.011982669706699367,1167,2046
distribution20,A,37,kept_single,0.014820452354968872,1011,2107
distribution20,A,7,sparse_single,0.03249060398482417,1220,4359
distribution20,A,17,sparse_single,0.03946799497961939,1045,4855
distribution20,A,37,sparse_single,0.05597643913544048,940,6334
distribution20,A,7,sparse_context,0.016712469693255794,921,2543
distribution20,A,17,sparse_context,0.024670040068073495,816,3213
distribution20,A,37,sparse_context,0.029899436621112607,725,3621
distribution20,B,7,clean,0.0047001746008834555,390,742
distribution20,B,17,clean,0.0019137270278452023,362,506
distribution20,B,37,clean,0.004929831491115699,297,673
distribution20,B,7,uniform_half_0,0.003205712311754594,610,846
distribution20,B,17,uniform_half_0,0.0015995277309754918,494,613
distribution20,B,37,uniform_half_0,0.0023608727369519578,478,657
distribution20,B,7,uniform_half_1,0.0024400064795446763,635,813
distribution20,B,17,uniform_half_1,0.002329570064998343,489,664
distribution20,B,37,uniform_half_1,0.0026060348521020904,481,679
distribution20,B,7,uniform_half_2,0.0026948284870498274,626,823
distribution20,B,17,uniform_half_2,0.002173000752037635,490,653
distribution20,B,37,uniform_half_2,0.002618660886517188,465,664
distribution20,B,7,uniform_quarter_0,-0.0006029417713508956,835,780
distribution20,B,17,uniform_quarter_0,-0.00023393863132992188,705,684
distribution20,B,37,uniform_quarter_0,0.0005203809369775936,686,724
distribution20,B,7,uniform_quarter_1,-0.0016997215406926447,893,755
distribution20,B,17,uniform_quarter_1,-0.0013272709315623743,710,605
distribution20,B,37,uniform_quarter_1,0.0008237530760013545,667,728
distribution20,B,7,uniform_quarter_2,-0.0019779504161399064,930,770
distribution20,B,17,uniform_quarter_2,-0.00046366331128622207,712,674
distribution20,B,37,uniform_quarter_2,0.00035250969644207153,685,710
distribution20,B,7,central_half,-0.0033302030158666174,756,495
distribution20,B,17,central_half,0.0012202232167457527,563,656
distribution20,B,37,central_half,0.002727601450242645,518,729
distribution20,B,7,xy_fraction6,0.004740998066656399,391,746
distribution20,B,17,xy_fraction6,0.0019267480257922909,362,507
distribution20,B,37,xy_fraction6,0.00491667747382496,295,670
distribution20,B,7,xy_fraction4,0.00475336006441196,389,745
distribution20,B,17,xy_fraction4,0.0018621470549351482,369,509
distribution20,B,37,xy_fraction4,0.004929932028874484,285,661
distribution20,B,7,kept_single,-0.006788222593571258,1247,729
distribution20,B,17,kept_single,-0.0027647267402448605,918,705
distribution20,B,37,kept_single,-0.0005222004940222957,868,827
distribution20,B,7,sparse_single,0.003025865511116499,1711,2016
distribution20,B,17,sparse_single,0.012373128654499244,1511,2735
distribution20,B,37,sparse_single,0.015154735276130205,1569,3068
distribution20,B,7,sparse_context,0.008865574593409864,1023,1895
distribution20,B,17,sparse_context,0.005548187063844745,1012,1559
distribution20,B,37,sparse_context,0.007553837706866795,960,1702
combined23,A,7,clean,0.004375255088255092,387,719
combined23,A,17,clean,0.002813330281878468,486,698
combined23,A,37,clean,0.004905028033924674,427,804
combined23,A,7,uniform_half_0,0.004071407194745302,573,880
combined23,A,17,uniform_half_0,0.004820791881953168,659,1022
combined23,A,37,uniform_half_0,0.005866685878754052,582,1030
combined23,A,7,uniform_half_1,0.005916715834637598,559,1006
combined23,A,17,uniform_half_1,0.00447152652649796,696,1033
combined23,A,37,uniform_half_1,0.006472287834392798,598,1093
combined23,A,7,uniform_half_2,0.004375836429737268,603,933
combined23,A,17,uniform_half_2,0.004395850418364544,684,1015
combined23,A,37,uniform_half_2,0.006301596892887673,562,1043
combined23,A,7,uniform_quarter_0,0.011989828991554319,815,1717
combined23,A,17,uniform_quarter_0,0.013874866789752804,841,1883
combined23,A,37,uniform_quarter_0,0.016462752614871845,753,1998
combined23,A,7,uniform_quarter_1,0.00984011173789634,860,1598
combined23,A,17,uniform_quarter_1,0.014514504157003172,836,1925
combined23,A,37,uniform_quarter_1,0.015110706903487259,822,1964
combined23,A,7,uniform_quarter_2,0.010737939873271096,837,1644
combined23,A,17,uniform_quarter_2,0.013613492006366967,882,1902
combined23,A,37,uniform_quarter_2,0.015840417876693325,798,1995
combined23,A,7,central_half,0.01756531292376784,478,1850
combined23,A,17,central_half,0.01816656532219274,530,1947
combined23,A,37,central_half,0.021197527575969932,442,2098
combined23,A,7,xy_fraction6,0.0044402664973820505,386,723
combined23,A,17,xy_fraction6,0.002760340113565185,485,693
combined23,A,37,xy_fraction6,0.005062671147943232,417,806
combined23,A,7,xy_fraction4,0.004244072831878332,394,716
combined23,A,17,xy_fraction4,0.0028261719758504444,486,699
combined23,A,37,xy_fraction4,0.004984212766809937,424,807
combined23,A,7,kept_single,0.009293762088979252,1209,1895
combined23,A,17,kept_single,0.013509995913817185,1093,2097
combined23,A,37,kept_single,0.015439828250433107,1028,2175
combined23,A,7,sparse_single,0.03267259849905124,1371,4531
combined23,A,17,sparse_single,0.03869561601898053,1139,4874
combined23,A,37,sparse_single,0.05673731176604724,945,6413
combined23,A,7,sparse_context,0.01746551512718464,927,2624
combined23,A,17,sparse_context,0.024211359072924488,898,3250
combined23,A,37,sparse_context,0.028049995244750603,901,3616
combined23,B,7,clean,0.004735900514454272,443,796
combined23,B,17,clean,0.0019949921979037777,438,588
combined23,B,37,clean,0.004371179973015504,419,753
combined23,B,7,uniform_half_0,0.0034432331542080252,623,875
combined23,B,17,uniform_half_0,0.0009726242994900769,620,692
combined23,B,37,uniform_half_0,0.0023881474190775576,544,726
combined23,B,7,uniform_half_1,0.0041354657686532015,589,894
combined23,B,17,uniform_half_1,0.0014717663628451838,607,718
combined23,B,37,uniform_half_1,0.0027600486790390066,553,764
combined23,B,7,uniform_half_2,0.00348738407310889,613,869
combined23,B,17,uniform_half_2,0.0014025614132067155,616,721
combined23,B,37,uniform_half_2,0.0031780647093145875,513,755
combined23,B,7,uniform_quarter_0,0.0009319682506241378,816,876
combined23,B,17,uniform_quarter_0,-0.0006254259209417246,817,770
combined23,B,37,uniform_quarter_0,0.001809008867817763,714,853
combined23,B,7,uniform_quarter_1,-0.0003542740910189579,854,816
combined23,B,17,uniform_quarter_1,-0.0005246070893887289,789,749
combined23,B,37,uniform_quarter_1,0.0006383579949553742,773,822
combined23,B,7,uniform_quarter_2,0.00029561114204357253,834,846
combined23,B,17,uniform_quarter_2,-0.000670491470409762,832,782
combined23,B,37,uniform_quarter_2,0.00058344033446045,786,831
combined23,B,7,central_half,-0.0023536267487538343,751,565
combined23,B,17,central_half,0.0026795387722413633,559,766
combined23,B,37,central_half,0.004600882396848971,487,844
combined23,B,7,xy_fraction6,0.004842473209032194,441,802
combined23,B,17,xy_fraction6,0.002007446533167867,439,590
combined23,B,37,xy_fraction6,0.00438452932120037,409,744
combined23,B,7,xy_fraction4,0.004723266592025599,448,800
combined23,B,17,xy_fraction4,0.0020091657661576168,439,590
combined23,B,37,xy_fraction4,0.004372197633772168,409,743
combined23,B,7,kept_single,-0.004828047624395038,1144,769
combined23,B,17,kept_single,-0.0012374005331270421,981,893
combined23,B,37,kept_single,9.717540144194015e-05,934,944
combined23,B,7,sparse_single,0.0032078600253435674,1689,2015
combined23,B,17,sparse_single,0.01160074969386038,1589,2738
combined23,B,37,sparse_single,0.01591560790673696,1535,3108
combined23,B,7,sparse_context,0.009618620027338709,1046,1993
combined23,B,17,sparse_context,0.005089506068695737,1158,1660
combined23,B,37,sparse_context,0.005704396330504791,1132,1693
redundant23,A,7,clean,0.0011810803948808513,357,447
redundant23,A,17,clean,-0.00108343888275364,514,429
redundant23,A,37,clean,0.001836717031292734,355,498
redundant23,A,7,uniform_half_0,0.0016014517987753552,521,641
redundant23,A,17,uniform_half_0,0.00180509756684466,634,766
redundant23,A,37,uniform_half_0,0.0034426998001346742,485,749
redundant23,A,7,uniform_half_1,0.0028112711678078828,493,704
redundant23,A,17,uniform_half_1,0.0014647394457177887,659,765
redundant23,A,37,uniform_half_1,0.00397806999846706,485,790
redundant23,A,7,uniform_half_2,0.0007104662114341131,566,617
redundant23,A,17,uniform_half_2,0.0014681327731244087,646,752
redundant23,A,37,uniform_half_2,0.0030196915398745805,506,738
redundant23,A,7,uniform_quarter_0,0.010180316713329862,630,1395
redundant23,A,17,uniform_quarter_0,0.011728424683816518,787,1660
redundant23,A,37,uniform_quarter_0,0.014441333767629905,549,1641
redundant23,A,7,uniform_quarter_1,0.008954829584344237,679,1350
redundant23,A,17,uniform_quarter_1,0.011756977863558005,827,1700
redundant23,A,37,uniform_quarter_1,0.014252173163136428,553,1631
redundant23,A,7,uniform_quarter_2,0.009390218696835206,649,1354
redundant23,A,17,uniform_quarter_2,0.010636878650528425,880,1667
redundant23,A,37,uniform_quarter_2,0.01451056192112099,566,1663
redundant23,A,7,central_half,0.012377372776768203,409,1378
redundant23,A,17,central_half,0.010694292162185981,580,1415
redundant23,A,37,central_half,0.015510481272384302,383,1598
redundant23,A,7,xy_fraction6,0.001245698468598122,354,449
redundant23,A,17,xy_fraction6,-0.0011097648290967488,512,425
redundant23,A,37,xy_fraction6,0.00196780531261187,349,502
redundant23,A,7,xy_fraction4,0.0009579228487885949,368,441
redundant23,A,17,xy_fraction4,-0.0011887793172240535,515,422
redundant23,A,37,xy_fraction4,0.0019282043341954935,354,504
redundant23,A,7,kept_single,0.01279198769727452,770,1725
redundant23,A,17,kept_single,0.012585313888615168,1039,1961
redundant23,A,37,kept_single,0.01564757517665938,750,1914
redundant23,A,7,sparse_single,0.036271163360539926,1039,4552
redundant23,A,17,sparse_single,0.03965137879969027,1000,4830
redundant23,A,37,sparse_single,0.056266681833693766,830,6252
redundant23,A,7,sparse_context,0.015104433825496755,792,2259
redundant23,A,17,sparse_context,0.02155506771792448,881,2976
redundant23,A,37,sparse_context,0.027045785516741305,673,3291
redundant23,B,7,clean,0.001541725821080031,392,503
redundant23,B,17,clean,-0.0019017769667283302,449,302
redundant23,B,37,clean,0.0013028689703835639,300,400
redundant23,B,7,uniform_half_0,0.000973277758238078,566,631
redundant23,B,17,uniform_half_0,-0.002043070015618431,566,407
redundant23,B,37,uniform_half_0,-3.5838659541820306e-05,435,433
redundant23,B,7,uniform_half_1,0.0010300211018234862,575,644
redundant23,B,17,uniform_half_1,-0.0015350207179349873,521,401
redundant23,B,37,uniform_half_1,0.0002658308431132683,432,453
redundant23,B,7,uniform_half_2,-0.00017798614519426437,615,592
redundant23,B,17,uniform_half_2,-0.00152515623203342,539,419
redundant23,B,37,uniform_half_2,-0.0001038406436985051,444,437
redundant23,B,7,uniform_quarter_0,-0.0008775440276003188,713,636
redundant23,B,17,uniform_quarter_0,-0.0027718680268780105,683,467
redundant23,B,37,uniform_quarter_0,-0.00021240997942417739,570,556
redundant23,B,7,uniform_quarter_1,-0.0012395562445710606,728,623
redundant23,B,17,uniform_quarter_1,-0.003282133382833896,702,446
redundant23,B,37,uniform_quarter_1,-0.0002201757453954567,534,519
redundant23,B,7,uniform_quarter_2,-0.0010521100343923173,715,625
redundant23,B,17,uniform_quarter_2,-0.003647104826248304,757,474
redundant23,B,37,uniform_quarter_2,-0.0007464156211118844,577,522
redundant23,B,7,central_half,-0.007541566895753471,845,256
redundant23,B,17,central_half,-0.004792734387765396,705,330
redundant23,B,37,central_half,-0.001086163906736659,507,423
redundant23,B,7,xy_fraction6,0.0016479051802482658,392,511
redundant23,B,17,xy_fraction6,-0.0018626584094940668,445,301
redundant23,B,37,xy_fraction6,0.0012896634858690081,299,398
redundant23,B,7,xy_fraction4,0.0014371166089358622,394,497
redundant23,B,17,xy_fraction4,-0.002005785526916881,459,304
redundant23,B,37,xy_fraction4,0.0013161892011577248,297,398
redundant23,B,7,kept_single,-0.0013298220160997687,674,568
redundant23,B,17,kept_single,-0.0021620825583290593,724,554
redundant23,B,37,kept_single,0.00030492232766821115,606,633
redundant23,B,7,sparse_single,0.006806424886832252,1340,2019
redundant23,B,17,sparse_single,0.012556512474570125,1371,2615
redundant23,B,37,sparse_single,0.01544497797438349,1401,2928
redundant23,B,7,sparse_context,0.007257538725650825,1021,1738
redundant23,B,17,sparse_context,0.0024332147136957305,1096,1341
redundant23,B,37,sparse_context,0.004700186602495493,882,1346
